cluster_id	nematode_id_fraction	proteins
OG0002664	0.592592592593	CPF4969.WP_003467644.1,CPJGS1721.WP_003467644.1,CPATCC13124.WP_011590068.1,CPMPRL4782.fig|195102.31.peg.53,CPJGS1987.WP_003462786.1,CPATCC3626.WP_003467644.1,CPCP4.WP_003479482.1,CP1207.WP_003467644.1,CPWAL-14572.WP_003479482.1,CPJP55.WP_061414237.1,CPJGS1495.WP_003448550.1,CP13.WP_003467644.1,CPMJR7757A.WP_060796379.1,CPMPRL3750.fig|195102.37.peg.282,CPNCTC8239.WP_042268195.1,CPJJC.WP_025648270.1
OG0002665	0.592592592593	CPF4969.WP_003474616.1,CPMPRL4477.fig|195102.33.peg.2747,CPMJR7757A.WP_060797090.1,CPMPRL3750.fig|195102.37.peg.1040,CP13.WP_011009694.1,CPMPRL4350.fig|195102.38.peg.2857,CPFORC.WP_003474616.1,CP1207.WP_003474616.1,CPMPRL4450.fig|195102.34.peg.2631,CPSM101.WP_011591377.1,CPMPRL4492.fig|195102.32.peg.472,CPJGS1721.WP_003474616.1,CPJGS1495.WP_003474616.1,CPJGS1987.WP_003464232.1,CPF262.WP_003474616.1,CPMPRL4725.fig|195102.36.peg.2926
OG0002666	0.592592592593	CPF4969.WP_003469974.1,CP1207.WP_003477791.1,CPJGS1495.WP_003449393.1,CPFORC.WP_011590675.1,CPCP4.WP_057231405.1,CPATCC13124.WP_011590675.1,CPNCTC8239.WP_003469974.1,CPMPRL4350.fig|195102.38.peg.232,CP13.WP_011010280.1,CPJGS1987.WP_003465692.1,CPJP55.WP_057231405.1,CPMPRL4492.fig|195102.32.peg.951,CPATCC3626.WP_003460445.1,CPJGS1721.WP_003475680.1,CPWAL-14572.WP_003477791.1,CPF262.WP_003481225.1
OG0002667	0.592592592593	CPMPRL3750.fig|195102.37.peg.1331,CPF4969.WP_004457213.1,CPMPRL4350.fig|195102.38.peg.1810,CPJGS1987.WP_003461986.1,CPATCC13124.WP_011590532.1,CP1207.WP_004456257.1,CPJJC.WP_051401556.1,CPFORC.WP_060670055.1,CPATCC3626.WP_004456257.1,CPSM101.WP_011591956.1,CPCP4.WP_057231200.1,CPWAL-14572.WP_003477470.1,CPMPRL4492.fig|195102.32.peg.2565,CPF262.WP_003480757.1,CPNCTC8239.WP_004458792.1,CPJP55.WP_004456257.1
OG0002668	0.592592592593	CPMPRL3750.fig|195102.37.peg.1062,CPJJC.WP_003468707.1,CPATCC13124.WP_003468707.1,CPJGS1987.WP_003464347.1,CPJP838.WP_061426211.1,CPJGS1495.WP_004455892.1,CPMPRL4725.fig|195102.36.peg.2968,CPMPRL4492.fig|195102.32.peg.448,CPF262.WP_003480014.1,CPMPRL4782.fig|195102.31.peg.3231,CPMPRL4716.fig|195102.30.peg.2902,CPMPRL4350.fig|195102.38.peg.2878,CPF4969.WP_003468707.1,CP13.WP_011009711.1,CPFORC.WP_060669493.1,CP1207.WP_049039410.1
OG0002669	0.592592592593	CPJP55.WP_050808862.1,CPJP838.WP_061427082.1,CP1207.WP_049039811.1,CPMPRL4492.fig|195102.32.peg.342,CPNCTC8239.WP_052318761.1,CPFORC.WP_060670001.1,CPMPRL4477.fig|195102.33.peg.1839,CPATCC3626.WP_003459818.1,CPWAL-14572.WP_050808862.1,CPMPRL4725.fig|195102.36.peg.1760,CPCP4.WP_003459818.1,CPMPRL4782.fig|195102.31.peg.528,CPMJR7757A.WP_060796978.1,CPMPRL4350.fig|195102.38.peg.1753,CPJGS1987.WP_003462208.1,CPMPRL3750.fig|195102.37.peg.1286
OG0002670	0.592592592593	CPATCC3626.WP_003459857.1,CPMPRL4716.fig|195102.30.peg.1420,CPJP838.WP_061429424.1,CPJJC.WP_025649059.1,CPJGS1987.WP_003462174.1,CPMPRL4350.fig|195102.38.peg.1754,CPF262.WP_034824379.1,CPMPRL4492.fig|195102.32.peg.341,CPCP4.WP_057231135.1,CPMPRL4477.fig|195102.33.peg.1840,CPJGS1721.WP_034824379.1,CPFORC.WP_060670004.1,CPMJR7757A.WP_060796979.1,CP1207.WP_049039898.1,CPMPRL3750.fig|195102.37.peg.1287,CPMPRL4725.fig|195102.36.peg.1761
OG0002672	0.592592592593	CPMPRL3750.fig|195102.37.peg.750,CPMPRL4716.fig|195102.30.peg.2174,CPJJC.WP_025648532.1,CPF4969.WP_003468301.1,CPMPRL4782.fig|195102.31.peg.1338,CPF262.WP_003481639.1,CPWAL-14572.WP_003478108.1,CPMPRL4492.fig|195102.32.peg.110,CPMPRL4350.fig|195102.38.peg.678,CPJP55.WP_061415735.1,CPCP4.WP_057231641.1,CP13.WP_003468301.1,CPMJR7757A.WP_060796022.1,CPJP838.WP_061428594.1,CPATCC3626.WP_003455971.1,CPMPRL4725.fig|195102.36.peg.651
OG0002684	0.555555555556	CPATCC3626.WP_004456188.1,CBOT.YP_001386940,CPMJR7757A.WP_060796639.1,CPMPRL4350.fig|195102.38.peg.1582,CPJP838.WP_061426736.1,CPWAL-14572.WP_003477092.1,CPATCC13124.WP_011590360.1,CP1207.WP_049039277.1,CPJGS1495.WP_003452951.1,CPMPRL4782.fig|195102.31.peg.331,CPMPRL4725.fig|195102.36.peg.1564,CPNCTC8239.WP_004459562.1,CPF262.WP_003480510.1,CPMPRL4716.fig|195102.30.peg.1240,CPFORC.WP_060669827.1
OG0002686	0.555555555556	CPF262.WP_003479938.1,CPJGS1495.WP_003452588.1,CP1207.WP_003452588.1,CPJP838.WP_061426122.1,CPF4969.WP_003452588.1,CPNCTC8239.WP_003452588.1,CPJGS1987.WP_003452588.1,CPMPRL4492.fig|195102.32.peg.2528,CPMPRL4350.fig|195102.38.peg.2759,CPFORC.WP_003452588.1,CPJJC.WP_003452588.1,CPMPRL3750.fig|195102.37.peg.103,CPJGS1721.WP_003474146.1,CP13.WP_003452588.1,CPWAL-14572.WP_003452588.1
OG0002687	0.555555555556	CPJP838.WP_003452650.1,CPJGS1721.WP_003452650.1,CPNCTC8239.WP_003452650.1,CP13.WP_011009639.1,CPMPRL4492.fig|195102.32.peg.2531,CPJGS1495.WP_003452650.1,CPWAL-14572.WP_003452650.1,CPFORC.WP_003452650.1,CPMPRL3750.fig|195102.37.peg.106,CPMPRL4350.fig|195102.38.peg.2762,CP1207.WP_003452650.1,CPJGS1987.WP_003452650.1,CPF4969.WP_003452650.1,CPF262.WP_003452650.1,CPJJC.WP_025648259.1
OG0002688	0.555555555556	CPWAL-14572.WP_003452657.1,CPMPRL3750.fig|195102.37.peg.100,CPJP838.WP_057258231.1,CPF262.WP_003452657.1,CPJJC.WP_025648261.1,CPJGS1495.WP_003452657.1,CP13.WP_003452657.1,CPFORC.WP_057258231.1,CPJGS1721.WP_003452657.1,CPNCTC8239.WP_003472025.1,CPMPRL4492.fig|195102.32.peg.2525,CPF4969.WP_003452657.1,CPJGS1987.WP_003452657.1,CPMPRL4350.fig|195102.38.peg.2756,CP1207.WP_003452657.1
OG0002689	0.555555555556	CP13.WP_003452661.1,CP1207.WP_003452661.1,CPJGS1495.WP_003452661.1,CPJGS1987.WP_003452661.1,CPF262.WP_003479939.1,CPFORC.WP_003452661.1,CPJJC.WP_003452661.1,CPNCTC8239.WP_003452661.1,CPWAL-14572.WP_003452661.1,CPJGS1721.WP_003474197.1,CPMPRL4350.fig|195102.38.peg.2765,CPF4969.WP_003467757.1,CPMPRL4492.fig|195102.32.peg.2534,CPJP838.WP_061426126.1,CPMPRL3750.fig|195102.37.peg.109
OG0002690	0.555555555556	CPJGS1495.WP_042259870.1,CPMPRL4492.fig|195102.32.peg.1742,CPJGS1987.WP_042267700.1,CPATCC3626.WP_003455799.1,CPMPRL4782.fig|195102.31.peg.348,CPWAL-14572.WP_003455799.1,CPMJR7757A.WP_060796626.1,CPCP4.WP_003455799.1,CP1207.WP_003455799.1,CPNCTC8239.WP_042267700.1,CPJJC.WP_003455799.1,CPFORC.WP_060669841.1,CPF4969.WP_003468877.1,CPMPRL4350.fig|195102.38.peg.1599,CP13.WP_041707700.1
OG0002693	0.555555555556	CPJGS1987.WP_003452601.1,CPMPRL4350.fig|195102.38.peg.2760,CPJGS1495.WP_003452601.1,CP1207.WP_003467659.1,CPF4969.WP_003467659.1,CPJP838.WP_003452601.1,CPNCTC8239.WP_003467659.1,CPWAL-14572.WP_003452601.1,CPMPRL3750.fig|195102.37.peg.104,CPMPRL4492.fig|195102.32.peg.2529,CP13.WP_003467659.1,CPJGS1721.WP_003452601.1,CPF262.WP_003452601.1,CPFORC.WP_060669448.1,CPJJC.WP_003452601.1
OG0002694	0.555555555556	CPMPRL4782.fig|195102.31.peg.615,CPJGS1987.WP_003462168.1,CPNCTC8239.WP_004459005.1,CPJP838.WP_061427265.1,CPJJC.WP_025648604.1,CPSM101.WP_011591985.1,CPJGS1495.WP_003451923.1,CPFORC.WP_004457175.1,CPMPRL3750.fig|195102.37.peg.1372,CP1207.WP_004457175.1,CPMPRL4450.fig|195102.34.peg.457,CPF4969.WP_004457175.1,CPMPRL4477.fig|195102.33.peg.141,CPMPRL4716.fig|195102.30.peg.1512,CPMPRL4725.fig|195102.36.peg.1857
OG0002695	0.555555555556	CPJJC.WP_025648895.1,CPWAL-14572.WP_003477063.1,CPNCTC8239.WP_003472178.1,CPCP4.WP_057230894.1,CPJGS1495.WP_042259885.1,CPJP55.WP_057230894.1,CPMJR7757A.WP_057230894.1,CPFORC.WP_003477063.1,CPJP838.WP_061426699.1,CPJGS1987.WP_043012982.1,CPMPRL3750.fig|195102.37.peg.2620,CPMPRL4782.fig|195102.31.peg.306,CP1207.WP_025648895.1,CPMPRL4350.fig|195102.38.peg.1558,CPATCC3626.WP_003456990.1
OG0002696	0.555555555556	CPATCC3626.WP_042266007.1,CPJJC.WP_025648829.1,CP1207.WP_049039143.1,CPF4969.WP_003470461.1,CPFORC.WP_060670118.1,CPJP55.WP_061415467.1,CPMPRL4492.fig|195102.32.peg.2624,CPF262.WP_034823807.1,CPMJR7757A.WP_060794613.1,CPJGS1495.WP_042259122.1,CPMPRL4350.fig|195102.38.peg.1858,CPCP4.WP_057231256.1,CPMPRL4716.fig|195102.30.peg.25,CPNCTC8239.WP_042267635.1,CPJGS1721.WP_034823807.1
OG0002697	0.555555555556	CPMPRL4477.fig|195102.33.peg.172,CPJJC.WP_034834951.1,CPF4969.WP_034834951.1,CP1207.WP_049039328.1,CPJGS1495.WP_042259133.1,CPMJR7757A.WP_060794643.1,CPMPRL4782.fig|195102.31.peg.668,CPMPRL4716.fig|195102.30.peg.1563,CPCP4.WP_034834951.1,CPFORC.WP_034834951.1,CPSM101.WP_011592014.1,CPMPRL3750.fig|195102.37.peg.1418,CPJP838.WP_061429430.1,CPMPRL4725.fig|195102.36.peg.1910,CPMPRL4492.fig|195102.32.peg.2646
OG0002700	0.555555555556	CP13.WP_003467686.1,CPJGS1987.WP_003462806.1,CPF4969.WP_003467686.1,CPFORC.WP_060669447.1,CPJJC.WP_003467686.1,CPJP838.WP_061426121.1,CPJGS1495.WP_003452653.1,CPMPRL4350.fig|195102.38.peg.2758,CPMPRL3750.fig|195102.37.peg.102,CPJGS1721.WP_003474193.1,CPF262.WP_003479936.1,CPMPRL4492.fig|195102.32.peg.2527,CPWAL-14572.WP_003467686.1,CP1207.WP_049039959.1,CPNCTC8239.WP_003471990.1
OG0002701	0.555555555556	CPNCTC8239.WP_003472037.1,CPJP838.WP_061426124.1,CP13.WP_011009640.1,CPFORC.WP_003452578.1,CPMPRL4350.fig|195102.38.peg.2763,CPMPRL3750.fig|195102.37.peg.107,CPF4969.WP_003467651.1,CPJGS1495.WP_003452578.1,CPJGS1721.WP_003474224.1,CPJJC.WP_025648258.1,CP1207.WP_049039965.1,CPMPRL4492.fig|195102.32.peg.2532,CPWAL-14572.WP_003479460.1,CPJGS1987.WP_003462789.1,CPF262.WP_003474224.1
OG0002702	0.555555555556	CPSM101.WP_011592171.1,CPMPRL4725.fig|195102.36.peg.220,CPJGS1987.WP_003465682.1,CPMPRL4716.fig|195102.30.peg.1794,CPF262.WP_003481227.1,CPJJC.WP_025647703.1,CPMPRL3750.fig|195102.37.peg.1940,CPMPRL4782.fig|195102.31.peg.961,CPJGS1495.WP_003449389.1,CP13.WP_003449389.1,CPMJR7757A.WP_060796525.1,CPJP838.WP_061427899.1,CPMPRL4450.fig|195102.34.peg.710,CPMPRL4477.fig|195102.33.peg.443,CPJGS1721.WP_003475685.1
OG0002703	0.555555555556	CPSM101.WP_011592174.1,CPMPRL4725.fig|195102.36.peg.223,CPMPRL4716.fig|195102.30.peg.1797,CPJGS1987.WP_003465678.1,CPF262.WP_003481231.1,CPMJR7757A.WP_060796522.1,CPMPRL3750.fig|195102.37.peg.1943,CPJJC.WP_003475696.1,CPJGS1721.WP_003475696.1,CPJP838.WP_061427904.1,CPMPRL4450.fig|195102.34.peg.713,CPMPRL4782.fig|195102.31.peg.964,CP13.WP_003475696.1,CPMPRL4477.fig|195102.33.peg.446,CPJGS1495.WP_003449383.1
OG0002705	0.555555555556	CP13.WP_011009815.1,CPCP4.WP_003471183.1,CPSM101.WP_003473908.1,CPATCC13124.WP_003455605.1,CPJP838.WP_061426361.1,CPMPRL4782.fig|195102.31.peg.2340,CPFORC.WP_060669576.1,CPNCTC8239.WP_003471183.1,CPMJR7757A.WP_060794340.1,CPMPRL4716.fig|195102.30.peg.2419,CPMPRL4725.fig|195102.36.peg.2227,CPF262.WP_003480142.1,CPJGS1721.WP_003473908.1,CPJGS1495.WP_003450088.1,CPATCC3626.WP_003455605.1
OG0002706	0.555555555556	CPMPRL4725.fig|195102.36.peg.216,CPMPRL3750.fig|195102.37.peg.1936,CPMPRL4716.fig|195102.30.peg.1790,CPMJR7757A.WP_003465698.1,CPMPRL4782.fig|195102.31.peg.957,CPF262.WP_003475684.1,CPJGS1721.WP_003475684.1,CPJP838.WP_061427894.1,CPJJC.WP_025647709.1,CPJGS1987.WP_003465698.1,CPSM101.WP_011592167.1,CPJGS1495.WP_003449391.1,CPMPRL4450.fig|195102.34.peg.706,CPMPRL4477.fig|195102.33.peg.439,CP13.WP_011010282.1
OG0002707	0.555555555556	CPMPRL3750.fig|195102.37.peg.1937,CPMPRL4725.fig|195102.36.peg.217,CPMPRL4716.fig|195102.30.peg.1791,CPJGS1495.WP_003449339.1,CPJGS1721.WP_003475711.1,CPMPRL4782.fig|195102.31.peg.958,CPJP838.WP_061427895.1,CPJGS1987.WP_003465688.1,CPMJR7757A.WP_060796527.1,CPF262.WP_003475711.1,CPSM101.WP_011592168.1,CPMPRL4477.fig|195102.33.peg.440,CPMPRL4450.fig|195102.34.peg.707,CP13.WP_011010283.1,CPJJC.WP_025647707.1
OG0002708	0.555555555556	CPMPRL4716.fig|195102.30.peg.1792,CPMPRL4450.fig|195102.34.peg.708,CPJGS1987.WP_042258508.1,CPMPRL4782.fig|195102.31.peg.959,CPSM101.WP_011592169.1,CPMJR7757A.WP_042258508.1,CPMPRL4725.fig|195102.36.peg.218,CPMPRL3750.fig|195102.37.peg.1938,CP13.WP_011010284.1,CPJP838.WP_061427896.1,CPJJC.WP_025647705.1,CPJGS1721.WP_003475704.1,CPJGS1495.WP_042258508.1,CPMPRL4477.fig|195102.33.peg.441,CPF262.WP_003475704.1
OG0002709	0.555555555556	CPMPRL4716.fig|195102.30.peg.1793,CPF262.WP_003481226.1,CPSM101.WP_011592170.1,CPJGS1987.WP_003465667.1,CPJGS1721.WP_003475682.1,CP13.WP_011010285.1,CPMPRL3750.fig|195102.37.peg.1939,CPMPRL4725.fig|195102.36.peg.219,CPMPRL4782.fig|195102.31.peg.960,CPMPRL4450.fig|195102.34.peg.709,CPMJR7757A.WP_060796526.1,CPJJC.WP_025647704.1,CPMPRL4477.fig|195102.33.peg.442,CPJGS1495.WP_003449395.1,CPJP838.WP_061427897.1
OG0002710	0.555555555556	CPJJC.WP_025647702.1,CPF262.WP_003475698.1,CPMPRL4725.fig|195102.36.peg.221,CPJGS1987.WP_003465711.1,CPMPRL4716.fig|195102.30.peg.1795,CP13.WP_011010286.1,CPMPRL3750.fig|195102.37.peg.1941,CPMPRL4782.fig|195102.31.peg.962,CPJGS1721.WP_003475698.1,CPSM101.WP_011592172.1,CPJGS1495.WP_003449369.1,CPMJR7757A.WP_060796524.1,CPMPRL4450.fig|195102.34.peg.711,CPMPRL4477.fig|195102.33.peg.444,CPJP838.WP_061427901.1
OG0002715	0.555555555556	CPF4969.WP_004457147.1,CPATCC3626.WP_003456338.1,CPJGS1721.WP_003474584.1,CPFORC.WP_003451955.1,CPJP838.WP_061427394.1,CPMPRL4350.fig|195102.38.peg.1910,CPMPRL4782.fig|195102.31.peg.750,CPNCTC8239.WP_004458790.1,CPJP55.WP_004457147.1,CPMPRL3750.fig|195102.37.peg.1440,CPJJC.WP_003451955.1,CPJGS1495.WP_003451955.1,CPCP4.WP_003451955.1,CPATCC13124.WP_004457147.1,CPJGS1987.WP_003451955.1
OG0002716	0.555555555556	CPATCC13124.WP_011590442.1,CPSM101.WP_011591925.1,CPMJR7757A.WP_060795809.1,CPMPRL3750.fig|195102.37.peg.1256,CPWAL-14572.WP_003477273.1,CPMPRL4782.fig|195102.31.peg.500,CPMPRL4716.fig|195102.30.peg.1392,CPNCTC8239.WP_004458833.1,CPMPRL4725.fig|195102.36.peg.1730,CPATCC3626.WP_003459814.1,CPF262.WP_003480651.1,CPCP4.WP_057231026.1,CPMPRL4477.fig|195102.33.peg.1820,CPJP838.WP_061426960.1,CPJGS1721.WP_003474373.1
OG0002722	0.555555555556	CPMPRL4716.fig|195102.30.peg.1812,CPNCTC8239.WP_003473144.1,CPJP838.WP_061427915.1,CPJGS1721.WP_003476428.1,CPFORC.WP_003466749.1,CPF262.WP_003481250.1,CPJGS1495.WP_003452556.1,CPJGS1987.WP_003466749.1,CPWAL-14572.WP_003477804.1,CPMPRL4725.fig|195102.36.peg.291,CPJJC.WP_025647590.1,CPATCC3626.WP_003460664.1,CPMPRL4350.fig|195102.38.peg.247,CPMPRL4450.fig|195102.34.peg.728,CPMPRL4477.fig|195102.33.peg.461
OG0002723	0.555555555556	CPMPRL4350.fig|195102.38.peg.250,CPFORC.WP_004457003.1,CPWAL-14572.WP_003473152.1,CPATCC3626.WP_003460668.1,CPJGS1987.WP_004457003.1,CPJJC.WP_025647587.1,CPF262.WP_003481252.1,CPJGS1495.WP_003452532.1,CPMPRL4450.fig|195102.34.peg.732,CPMPRL4716.fig|195102.30.peg.1815,CPJP838.WP_061427920.1,CPMPRL4725.fig|195102.36.peg.294,CPJGS1721.WP_003473152.1,CPMPRL4477.fig|195102.33.peg.464,CPNCTC8239.WP_003473152.1
OG0002726	0.518518518519	CPWAL-14572.WP_003479535.1,CPATCC13124.WP_011590113.1,CPMPRL4716.fig|195102.30.peg.2894,CPJP55.WP_061414308.1,CPMPRL4450.fig|195102.34.peg.2644,CPJP838.WP_061426206.1,CPMJR7757A.WP_060795248.1,CPMPRL4782.fig|195102.31.peg.3223,CPCP4.WP_011590113.1,CPMPRL4350.fig|195102.38.peg.2870,CBOT.YP_001387950,CPMPRL4725.fig|195102.36.peg.2960,CPMPRL4492.fig|195102.32.peg.456,CPJGS1495.WP_004455908.1
OG0002728	0.518518518519	CPATCC3626.WP_003455838.1,CPATCC13124.WP_011590364.1,CPF262.WP_003480514.1,CPF4969.WP_003468870.1,CPNCTC8239.WP_003472185.1,CP1207.WP_003455838.1,CPMPRL4782.fig|195102.31.peg.335,CPMPRL4725.fig|195102.36.peg.1568,CPWAL-14572.WP_003477097.1,CPJGS1495.WP_003453097.1,CPMJR7757A.WP_060796635.1,CPFORC.WP_060669831.1,CPMPRL4350.fig|195102.38.peg.1586,CPJGS1987.WP_003461604.1
OG0002730	0.518518518519	CPWAL-14572.WP_003477094.1,CPNCTC8239.WP_004459559.1,CPATCC13124.WP_011590361.1,CPFORC.WP_060669829.1,CPJGS1495.WP_003453102.1,CPF4969.WP_003468861.1,CPMPRL4782.fig|195102.31.peg.332,CP1207.WP_003468861.1,CPMJR7757A.WP_060796638.1,CPMPRL4725.fig|195102.36.peg.1565,CPMPRL4350.fig|195102.38.peg.1583,CPATCC3626.WP_003455794.1,CPF262.WP_003480511.1,CPJGS1987.WP_003461477.1
OG0002731	0.518518518519	CPJGS1495.WP_003452984.1,CPJGS1987.WP_003461405.1,CPNCTC8239.WP_042268034.1,CPWAL-14572.WP_003468873.1,CPMJR7757A.WP_060796636.1,CPF262.WP_003480513.1,CPF4969.WP_003468873.1,CP1207.WP_003468873.1,CPMPRL4782.fig|195102.31.peg.334,CPATCC3626.WP_003455783.1,CPATCC13124.WP_011590363.1,CPMPRL4725.fig|195102.36.peg.1567,CPFORC.WP_042268034.1,CPMPRL4350.fig|195102.38.peg.1585
OG0002733	0.518518518519	CP1207.WP_049040168.1,CPMPRL3750.fig|195102.37.peg.1335,CPCP4.WP_057231202.1,CPMPRL4716.fig|195102.30.peg.1472,CPF4969.WP_004457089.1,CPMPRL4782.fig|195102.31.peg.575,CPMJR7757A.WP_060794963.1,CPJP55.WP_049040168.1,CPJP838.WP_061427179.1,CPATCC13124.WP_011590535.1,CPF262.WP_003480760.1,CPJGS1495.WP_003453992.1,CPWAL-14572.WP_003477473.1,CPJGS1721.WP_004460577.1
OG0002734	0.518518518519	CPMPRL3750.fig|195102.37.peg.1323,CP1207.WP_049040179.1,CPCP4.WP_057231185.1,CPMPRL4350.fig|195102.38.peg.1800,CPMPRL4725.fig|195102.36.peg.1799,CPNCTC8239.WP_004458811.1,CPMPRL4450.fig|195102.34.peg.416,CPJJC.WP_025648579.1,CPJGS1721.WP_003475674.1,CPWAL-14572.WP_003477448.1,CPATCC13124.WP_011590529.1,CPMPRL4716.fig|195102.30.peg.1462,CPJP838.WP_061427159.1,CPMPRL4492.fig|195102.32.peg.2546
OG0002739	0.518518518519	CPF262.WP_003480144.1,CPCP4.WP_003471556.1,CPFORC.WP_060669577.1,CPMPRL4716.fig|195102.30.peg.2420,CPMJR7757A.WP_060794339.1,CPNCTC8239.WP_003471556.1,CPJGS1495.WP_003449967.1,CPMPRL4782.fig|195102.31.peg.2341,CPATCC13124.WP_003455536.1,CPJGS1721.WP_003449967.1,CPMPRL4725.fig|195102.36.peg.2228,CPJP838.WP_061426362.1,CPSM101.WP_011591544.1,CPATCC3626.WP_003455536.1
OG0002740	0.518518518519	CPMPRL4450.fig|195102.34.peg.421,CPMPRL4350.fig|195102.38.peg.1803,CPMPRL4492.fig|195102.32.peg.2549,CPMPRL4716.fig|195102.30.peg.1465,CPJGS1721.WP_003475672.1,CPJJC.WP_003475672.1,CPSM101.WP_011591948.1,CPWAL-14572.WP_003477455.1,CPMPRL4782.fig|195102.31.peg.567,CPATCC3626.WP_003459149.1,CPMPRL4477.fig|195102.33.peg.1882,CPNCTC8239.WP_042267652.1,CPATCC13124.WP_003475672.1,CPJGS1987.WP_003462056.1
OG0002741	0.518518518519	CPMPRL4725.fig|195102.36.peg.1408,CPJGS1721.WP_003480328.1,CPSM101.WP_011591679.1,CPMPRL4782.fig|195102.31.peg.496,CPJGS1987.WP_003464454.1,CPFORC.WP_060669703.1,CPNCTC8239.WP_003469734.1,CPJJC.WP_003469734.1,CPMPRL4350.fig|195102.38.peg.2198,CPATCC13124.WP_011590438.1,CPF262.WP_003480328.1,CPJGS1495.WP_003449987.1,CPF4969.WP_003469734.1,CPMJR7757A.WP_060796503.1
OG0002747	0.518518518519	CPWAL-14572.WP_003477806.1,CPMPRL4725.fig|195102.36.peg.295,CPJP838.WP_061427921.1,CPJJC.WP_003460662.1,CPMPRL4350.fig|195102.38.peg.251,CPJGS1987.WP_003466748.1,CPMPRL4716.fig|195102.30.peg.1816,CPMPRL4450.fig|195102.34.peg.733,CPJGS1495.WP_003452558.1,CPF262.WP_003481253.1,CPNCTC8239.WP_003473142.1,CPATCC3626.WP_003460662.1,CPFORC.WP_060670375.1,CPMPRL4477.fig|195102.33.peg.465
OG0002748	0.518518518519	CPF262.WP_003481251.1,CPJGS1721.WP_003476432.1,CPATCC3626.WP_003460670.1,CPMPRL4716.fig|195102.30.peg.1814,CPMPRL4350.fig|195102.38.peg.249,CPNCTC8239.WP_003473150.1,CPJGS1987.WP_003466745.1,CPMPRL4725.fig|195102.36.peg.293,CPWAL-14572.WP_003473150.1,CPMPRL4450.fig|195102.34.peg.731,CPJP838.WP_061427917.1,CPJGS1495.WP_003452563.1,CPMPRL4477.fig|195102.33.peg.463,CPFORC.WP_003452563.1
OG0002749	0.518518518519	CPJP838.WP_061427914.1,CPJJC.WP_025647592.1,CPFORC.WP_060670373.1,CPMPRL4716.fig|195102.30.peg.1811,CPJGS1495.WP_003452526.1,CPMPRL4450.fig|195102.34.peg.727,CPWAL-14572.WP_034833128.1,CPNCTC8239.WP_003473147.1,CPJGS1987.WP_004457001.1,CPJGS1721.WP_003476430.1,CPMPRL4725.fig|195102.36.peg.290,CPF262.WP_003481249.1,CPATCC3626.WP_003460674.1,CPMPRL4477.fig|195102.33.peg.460
OG0002756	0.481481481481	CPATCC13124.WP_011590082.1,CP1207.WP_003479463.1,CPWAL-14572.WP_003479463.1,CPJGS1721.WP_003474227.1,CPMPRL4716.fig|195102.30.peg.2684,CPFORC.WP_003462882.1,CPMPRL4725.fig|195102.36.peg.2834,CPF262.WP_003479463.1,CPJGS1987.WP_003462882.1,CPJP838.WP_061426120.1,CPCP4.WP_003479463.1,CPMPRL4350.fig|195102.38.peg.2754,CPMPRL4492.fig|195102.32.peg.2523
OG0002759	0.481481481481	CPCP4.WP_003448712.1,CPATCC13124.WP_003448712.1,CPSM101.WP_011591566.1,CPJP838.WP_003448712.1,CP13.WP_003448712.1,CPWAL-14572.WP_003448712.1,CPATCC3626.WP_003448712.1,CPMPRL3750.fig|195102.37.peg.2487,CPJGS1495.WP_003448712.1,CP1207.WP_049039486.1,CPMPRL4492.fig|195102.32.peg.1648,CPMPRL4782.fig|195102.31.peg.2921,CPMPRL4716.fig|195102.30.peg.1084
OG0002760	0.481481481481	CPFORC.WP_003462862.1,CPMPRL4782.fig|195102.31.peg.3160,CP1207.WP_049040018.1,CPMPRL3750.fig|195102.37.peg.151,CPMJR7757A.WP_060795001.1,CPMPRL4350.fig|195102.38.peg.2809,CP13.WP_011009668.1,CPMPRL4492.fig|195102.32.peg.678,CPNCTC8239.WP_003467655.1,CPWAL-14572.WP_003479423.1,CPF4969.WP_003467655.1,CPJGS1987.WP_003462862.1,CPJGS1721.WP_003474214.1
OG0002761	0.481481481481	CPJGS1495.WP_042260095.1,CPJP838.WP_061427933.1,CPMPRL4477.fig|195102.33.peg.477,CPMJR7757A.WP_060795769.1,CPMPRL4725.fig|195102.36.peg.307,CPMPRL4350.fig|195102.38.peg.262,CPMPRL4716.fig|195102.30.peg.1828,CPMPRL4492.fig|195102.32.peg.926,CPSM101.WP_045009211.1,CP13.WP_010968261.1,CPMPRL4782.fig|195102.31.peg.990,CPMPRL3750.fig|195102.37.peg.1968,CPNCTC8239.WP_003472769.1
OG0002763	0.481481481481	CPMPRL4782.fig|195102.31.peg.2347,CPJGS1721.WP_003473990.1,CPWAL-14572.WP_003478860.1,CPNCTC8239.WP_003471364.1,CPATCC3626.WP_003455608.1,CPFORC.WP_011009820.1,CPMPRL4477.fig|195102.33.peg.2074,CPMPRL4716.fig|195102.30.peg.2426,CPMPRL4450.fig|195102.34.peg.1974,CPMPRL4725.fig|195102.36.peg.2234,CP13.WP_011009820.1,CPATCC13124.WP_011590198.1,CPJP838.WP_061426367.1
